filename,question_number,topic,confidence,syllabus,session_code,session_name,year,paper_number,paper_type,variant,question_text,marks
0607_w16_qp_23.json,12(a),vectors,high,607,w,Oct/Nov,2016,2,non_calculator,3,"OABC is a parallelogram. P is the midpoint of CB. CQ : QA = 5 : 3. OA = a and OC = c. Find these vectors in terms of a and/or c, giving your answers in their simplest form: CP",1
0607_w16_qp_23.json,12(b),vectors,high,607,w,Oct/Nov,2016,2,non_calculator,3,Find OQ,3
0607_w16_qp_23.json,13(a),exponents and surds,high,607,w,Oct/Nov,2016,2,non_calculator,3,Simplify. 12 / √2,2
0607_w16_qp_23.json,13(b),exponents and surds,high,607,w,Oct/Nov,2016,2,non_calculator,3,Simplify. (5 - 2√3)^2,3
0607_w16_qp_41.json,1(a),topics in arithmetic,high,607,w,Oct/Nov,2016,4,calculator,1,He changes 2500 rand into Swiss francs (CHF). 1 Swiss franc = 12.43 rand. Calculate the amount Toby receives in Swiss francs. Give your answer correct to the nearest Swiss franc.,2
0607_w16_qp_41.json,1(b)(i),topics in arithmetic,high,607,w,Oct/Nov,2016,4,calculator,1,Toby leaves Johannesburg at 1930 and arrives in Zurich at 0610 the next morning. Local time in Zurich is the same as local time in Johannesburg. The distance from Johannesburg to Zurich is 8350 km. Calculate the average speed of the journey.,3
0607_w16_qp_41.json,1(b)(ii),topics in arithmetic,high,607,w,Oct/Nov,2016,4,calculator,1,"After arriving at 0610, Toby takes a further 1 hour 55 minutes to reach his office. Work out the time he arrives at his office.",1
0607_w16_qp_41.json,1(b)(iii),solving linear equations,high,607,w,Oct/Nov,2016,4,calculator,1,"Later, Toby takes a taxi from his office to a hotel. The taxi fare is made up of a fixed charge of 20 CHF plus 2.40 CHF per kilometre. Toby paid 36.80 CHF altogether. Work out the distance of Toby's taxi journey.",3
0607_w16_qp_41.json,2(a)(i),vectors,high,607,w,Oct/Nov,2016,4,calculator,1,u = \begin{pmatrix} -3 \\ -2 \end{pmatrix} and v = \begin{pmatrix} -5 \\ -3 \end{pmatrix}. Find u + v.,1
0607_w16_qp_41.json,2(a)(ii),transformations,high,607,w,Oct/Nov,2016,4,calculator,1,Draw the image of triangle T under the translation by the vector u + v.,2
0607_w16_qp_41.json,2(a)(iii),vectors,high,607,w,Oct/Nov,2016,4,calculator,1,Calculate |u + v|.,2
0607_w16_qp_41.json,2(b)(i),transformations,high,607,w,Oct/Nov,2016,4,calculator,1,"Describe fully the single transformation that maps triangle T onto triangle P,",2
0607_w16_qp_41.json,2(b)(ii),transformations,high,607,w,Oct/Nov,2016,4,calculator,1,"Describe fully the single transformation that maps triangle T onto triangle Q,",3
0607_w16_qp_41.json,2(b)(iii),transformations,high,607,w,Oct/Nov,2016,4,calculator,1,Describe fully the single transformation that maps triangle T onto triangle R.,3
0607_w16_qp_41.json,3(a),functions,high,607,w,Oct/Nov,2016,4,calculator,1,"f(x) = 2^{sin x}. On the diagram, sketch the graph of y = f(x) for -360° \leqslant x \leqslant 360°.",3
0607_w16_qp_41.json,3(b),functions,high,607,w,Oct/Nov,2016,4,calculator,1,Find the range of f(x).,2
0607_w16_qp_41.json,3(c)(i),functions,high,607,w,Oct/Nov,2016,4,calculator,1,"Find the value of f(x) when x = 3780°,",1
0607_w16_qp_41.json,3(c)(ii),functions,high,607,w,Oct/Nov,2016,4,calculator,1,Find the value of f(x) when x = 4050°.,1
0607_w16_qp_41.json,3(d)(i),functions,high,607,w,Oct/Nov,2016,4,calculator,1,Find the four values of x from -360° to 1080° for which f(x) = 0.5.,2
0607_w16_qp_41.json,3(d)(ii),sequences,high,607,w,Oct/Nov,2016,4,calculator,1,The values in the answer to part (d)(i) form the first four terms of a sequence. Find the nth term of this sequence.,2
0607_w16_qp_41.json,3(e)(i),functions,high,607,w,Oct/Nov,2016,4,calculator,1,"g(x) = \frac{x(360 - x)}{16200}. On the diagram, sketch the graph of y = g(x) for 0° \leqslant x \leqslant 360°.",2
0607_w16_qp_41.json,3(e)(ii),functions,high,607,w,Oct/Nov,2016,4,calculator,1,Solve the equation f(x) = g(x).,2
0607_w16_qp_41.json,4(a),mensuration,high,607,w,Oct/Nov,2016,4,calculator,1,The diagrams show a solid hemisphere and a solid cone. Both the hemisphere and the base of the cone have radius 9 cm. The volumes of the two shapes are equal. Show that the perpendicular height of the cone is 18 cm.,2
0607_w16_qp_41.json,4(b)(i),mensuration,high,607,w,Oct/Nov,2016,4,calculator,1,Calculate the total surface area of the hemisphere.,2
0607_w16_qp_41.json,4(b)(ii),mensuration,high,607,w,Oct/Nov,2016,4,calculator,1,Calculate the curved surface area of the cone.,3
0607_w16_qp_41.json,4(c),mensuration,high,607,w,Oct/Nov,2016,4,calculator,1,The hemisphere is made from metal. The metal is melted down and made into spheres of radius 2 cm. Calculate the number of spheres that are made.,3
0607_w16_qp_41.json,5(a),sets and Venn diagrams,high,607,w,Oct/Nov,2016,4,calculator,1,"n(U) = 25, n(P) = 18, n(Q) = 12, n(P \cup Q)' = 3. Show that n(P \cap Q) = 8.",2
0607_w16_qp_41.json,5(b)(i),sets and Venn diagrams,high,607,w,Oct/Nov,2016,4,calculator,1,"An element is chosen at random from U. Find the probability that the element is a member of P \cap Q,",1
0607_w16_qp_41.json,5(b)(ii),sets and Venn diagrams,high,607,w,Oct/Nov,2016,4,calculator,1,An element is chosen at random from U. Find the probability that the element is a member of (P \cup Q)'.,1
0607_w16_qp_41.json,5(c),sets and Venn diagrams,high,607,w,Oct/Nov,2016,4,calculator,1,An element is chosen at random from P. Find the probability that this element is also a member of Q.,1
0607_w16_qp_41.json,5(d),sets and Venn diagrams,high,607,w,Oct/Nov,2016,4,calculator,1,The probability of a single event is \frac{2}{3}. Describe this event in terms of P and Q.,1
0607_w16_qp_41.json,6(a),straight lines,high,607,w,Oct/Nov,2016,4,calculator,1,"A is the point (0, 6) and B is the point (4, 0). Find the equation of the perpendicular bisector of AB.",5
0607_w16_qp_41.json,6(b),straight lines,high,607,w,Oct/Nov,2016,4,calculator,1,The line y = 2x + 3 cuts the y-axis at C. The perpendicular bisector of AB cuts the y-axis at D. Find the length CD.,2
0607_w16_qp_41.json,7(a),trigonometry,high,607,w,Oct/Nov,2016,4,calculator,1,"The diagram shows a triangular prism with a horizontal base ABCD. X is a point on the line AQ. AB = 20 cm, BC = 10 cm, CQ = 9 cm and angle BCQ = 90°. Calculate angle QBC.",2
0607_w16_qp_41.json,7(b),trigonometry,high,607,w,Oct/Nov,2016,4,calculator,1,"Calculate angle BAQ and show that it rounds to 33.9°, correct to 1 decimal place.",3
0607_w16_qp_41.json,7(c),trigonometry,high,607,w,Oct/Nov,2016,4,calculator,1,AX = 22 cm. Calculate the length of BX.,3
0607_w16_qp_41.json,8(a),functions,high,607,w,Oct/Nov,2016,4,calculator,1,"f(x) = x + \frac{1}{x} + 3. On the diagram, sketch the graph of y = f(x) for values of x between -4 and 4.",2
0607_w16_qp_41.json,8(b),functions,high,607,w,Oct/Nov,2016,4,calculator,1,Find the zeros of f(x).,2
0607_w16_qp_41.json,8(c),inequalities,high,607,w,Oct/Nov,2016,4,calculator,1,Solve the inequality f(x) < 0.,3
0607_w16_qp_41.json,8(d),functions,high,607,w,Oct/Nov,2016,4,calculator,1,"The asymptotes of the graph are x = a and y = x + b, where a and b are integers. Find the value of a and the value of b.",2
0607_w16_qp_41.json,8(e),transformations,high,607,w,Oct/Nov,2016,4,calculator,1,g(x) = x + \frac{1}{x}. Describe fully the single transformation that maps the graph of y = f(x) onto the graph of y = g(x).,2
0607_w16_qp_41.json,9(a),statistics,high,607,w,Oct/Nov,2016,4,calculator,1,"In one day a delivery company delivers 93 parcels. The histogram shows information about the masses, m kg, of these parcels. Complete the frequency table.",3
0607_w16_qp_41.json,9(b),statistics,high,607,w,Oct/Nov,2016,4,calculator,1,Calculate an estimate of the mean mass.,2
0607_w16_qp_41.json,9(c),probability,high,607,w,Oct/Nov,2016,4,calculator,1,"Two parcels are chosen at random. Find the probability that they both have a mass greater than 1 kg. Give your answer as a decimal, correct to 3 significant figures.",2
0607_w16_qp_41.json,10(a),solving linear equations,high,607,w,Oct/Nov,2016,4,calculator,1,Solve. 7x + 2 = 11,2
0607_w16_qp_41.json,10(b),topics in arithmetic,high,607,w,Oct/Nov,2016,4,calculator,1,"Write as a single fraction, in its simplest form. \frac{x+1}{2} + \frac{x-1}{3}",2
0607_w16_qp_41.json,10(c)(i),exponents and surds,high,607,w,Oct/Nov,2016,4,calculator,1,Simplify the following. \frac{8x^4 y^2}{4x^3 y^4},2
0607_w16_qp_41.json,10(c)(ii),expanding and factorising,high,607,w,Oct/Nov,2016,4,calculator,1,Simplify the following. \frac{x^2 - 9}{x^2 - 2x - 3},4
0607_w16_qp_41.json,11(a),functions,high,607,w,Oct/Nov,2016,4,calculator,1,"f(x) = 3x + 1, g(x) = \log x. Find the value of g(f(33)).",2
0607_w16_qp_41.json,11(b),functions,high,607,w,Oct/Nov,2016,4,calculator,1,Find the value of x when g(x) = f(-1).,2
0607_w16_qp_41.json,11(c)(i),functions,high,607,w,Oct/Nov,2016,4,calculator,1,"Find f^{-1}(x),",2
0607_w16_qp_41.json,11(c)(ii),functions,high,607,w,Oct/Nov,2016,4,calculator,1,Find g^{-1}(x).,2
0607_w16_qp_41.json,12(a)(i),topics in arithmetic,high,607,w,Oct/Nov,2016,4,calculator,1,"In 2015, Ahmed had a monthly salary of $1375. In 2016, his monthly salary is $1540. Calculate the percentage increase in Ahmed's monthly salary.",3
0607_w16_qp_41.json,12(a)(ii),topics in arithmetic,high,607,w,Oct/Nov,2016,4,calculator,1,Work out $1375 as a percentage of $1540.,1
0607_w16_qp_41.json,12(a)(iii),topics in arithmetic,high,607,w,Oct/Nov,2016,4,calculator,1,"In 2015, Ahmed's monthly salary of $1375 was 10% more than his monthly salary in 2014. Calculate Ahmed's monthly salary in 2014.",3
0607_w16_qp_41.json,12(b)(i),topics in arithmetic,high,607,w,Oct/Nov,2016,4,calculator,1,Samia invested $500 in each of two Schemes. Scheme A: 3% per year simple interest. Scheme B: 2.5% per year compound interest. Calculate the difference between the value of Scheme A and the value of Scheme B after 5 years. Show all your working.,5
0607_w16_qp_41.json,12(b)(ii),topics in arithmetic,high,607,w,Oct/Nov,2016,4,calculator,1,Find the number of complete years it will take for the value of Scheme B to be greater than the value of Scheme A.,4
0607_w16_qp_43.json,1(a)(i),topics in arithmetic,high,607,w,Oct/Nov,2016,4,calculator,3,Work out. \u221b79507,1
0607_w16_qp_43.json,1(a)(ii),topics in arithmetic,high,607,w,Oct/Nov,2016,4,calculator,3,Work out. 3.6^2 + \frac{1}{0.63},1
0607_w16_qp_43.json,1(b)(i),exponents and surds,high,607,w,Oct/Nov,2016,4,calculator,3,"p = 5.62 \u00d7 10^5, q = 6.83 \u00d7 10^{-3}. Work out, giving your answers in standard form. p^2",2
0607_w16_qp_43.json,1(b)(ii),exponents and surds,high,607,w,Oct/Nov,2016,4,calculator,3,"p = 5.62 \u00d7 10^5, q = 6.83 \u00d7 10^{-3}. Work out, giving your answers in standard form. \frac{p}{q}",2
0607_w16_qp_43.json,2(a)(i),topics in arithmetic,high,607,w,Oct/Nov,2016,4,calculator,3,"Gennaro has $276 480 in his Pension Fund. Option A: Receive 25% of the $276 480 now plus 5.5% of the remaining 75% each year. Option B: Receive 5.5% of the whole $276 480 each year. Show that the total amount Gennaro will have received at the end of 10 years, if he chooses option A, is $183 168.",3
0607_w16_qp_43.json,2(a)(ii),solving linear equations,medium,607,w,Oct/Nov,2016,4,calculator,3,After how many whole years will the total amount received using option B become more than the total amount received under option A?,4
0607_w16_qp_43.json,2(b),topics in arithmetic,high,607,w,Oct/Nov,2016,4,calculator,3,The $276 480 is 8% more than the amount the Pension Fund was worth one year ago. Calculate how much it was worth one year ago.,3
0607_w16_qp_43.json,3(a),transformations,high,607,w,Oct/Nov,2016,4,calculator,3,"Describe fully the single transformation that maps triangle A onto triangle B,",2
0607_w16_qp_43.json,3(b),transformations,high,607,w,Oct/Nov,2016,4,calculator,3,"Describe fully the single transformation that maps triangle A onto triangle C,",3
0607_w16_qp_43.json,3(c),transformations,high,607,w,Oct/Nov,2016,4,calculator,3,Describe fully the single transformation that maps triangle A onto triangle D.,3
0607_w16_qp_43.json,4(a)(i),mensuration,high,607,w,Oct/Nov,2016,4,calculator,3,"The diagram shows a solid, square-based pyramid VABCD. O is the centre of the base ABCD and VO is perpendicular to the base. N is the midpoint of AB. AB = 6 cm and VO = 8 cm. Calculate the volume of the pyramid,",2
0607_w16_qp_43.json,4(a)(ii),Pythagoras,high,607,w,Oct/Nov,2016,4,calculator,3,Calculate the length of VN.,2
0607_w16_qp_43.json,4(b)(i),similarity,high,607,w,Oct/Nov,2016,4,calculator,3,The similar pyramid VPQRS is removed from the original pyramid to leave the solid below. The height of this solid is half the height of the pyramid VABCD. Find the volume of this solid.,3
0607_w16_qp_43.json,4(b)(ii),mensuration,high,607,w,Oct/Nov,2016,4,calculator,3,Find the total surface area of this solid.,5
0607_w16_qp_43.json,5(a),functions,high,607,w,Oct/Nov,2016,4,calculator,3,"f(x) = x^3 - 4x + 6. On the diagram, sketch the graph of y = f(x) for -3 \u2264 x \u2264 3.",2
0607_w16_qp_43.json,5(b),functions,high,607,w,Oct/Nov,2016,4,calculator,3,Solve the equation f(x) = 2x + 3.,3
0607_w16_qp_43.json,5(c)(i),functions,high,607,w,Oct/Nov,2016,4,calculator,3,Find the co-ordinates of the local maximum point and the local minimum point.,3
0607_w16_qp_43.json,5(c)(ii),functions,high,607,w,Oct/Nov,2016,4,calculator,3,Find the range of values of k for which f(x) = k has only one solution.,1
0607_w16_qp_43.json,5(d),functions,high,607,w,Oct/Nov,2016,4,calculator,3,Describe fully the symmetry of the graph of y = f(x).,3
0607_w16_qp_43.json,6(a),straight lines,high,607,w,Oct/Nov,2016,4,calculator,3,"The diagram shows the points A(-1, -1), B(1, 3) and C(6, 3). The points A, B, C and D are the vertices of a parallelogram. Write down the co-ordinates of the three possible positions of D.",3
0607_w16_qp_43.json,6(b),straight lines,high,607,w,Oct/Nov,2016,4,calculator,3,E is a point such that C is the midpoint of the line AE. Find the co-ordinates of the point E.,2
0607_w16_qp_43.json,6(c),straight lines,high,607,w,Oct/Nov,2016,4,calculator,3,The line L is perpendicular to the line AC and goes through A. Find the equation of the line L.,4
0607_w16_qp_43.json,7(a)(i),statistics,high,607,w,Oct/Nov,2016,4,calculator,3,A farmer measured the milk yield of each of his 120 cows over a one-year period. The results are shown in the frequency table. Complete the cumulative frequency table.,1
0607_w16_qp_43.json,7(a)(ii),statistics,high,607,w,Oct/Nov,2016,4,calculator,3,Complete the cumulative frequency curve.,3
0607_w16_qp_43.json,7(a)(iii),statistics,high,607,w,Oct/Nov,2016,4,calculator,3,Use your graph to estimate the median.,1
0607_w16_qp_43.json,7(a)(iv),statistics,high,607,w,Oct/Nov,2016,4,calculator,3,Use your graph to estimate the inter-quartile range.,2
0607_w16_qp_43.json,7(a)(v),statistics,high,607,w,Oct/Nov,2016,4,calculator,3,The farmer sells the cows with a milk yield of less than 6200 litres. Use your graph to estimate the number of cows he sells.,1
0607_w16_qp_43.json,7(b),statistics,high,607,w,Oct/Nov,2016,4,calculator,3,"On the grid below, complete the histogram to represent the data in the first table.",4
0607_w16_qp_43.json,8(a),trigonometry,high,607,w,Oct/Nov,2016,4,calculator,3,"A ship sails on the following course: 60 km on a bearing of 025\u00b0 from A to B, 80 km on a bearing of 115\u00b0 from B to C, 75 km on a bearing of 195\u00b0 from C to D. Show that angle ABC = 90\u00b0.",1
0607_w16_qp_43.json,8(b),trigonometry,high,607,w,Oct/Nov,2016,4,calculator,3,Calculate angle BCA.,2
0607_w16_qp_43.json,8(c),trigonometry,high,607,w,Oct/Nov,2016,4,calculator,3,Calculate the distance AC.,2
0607_w16_qp_43.json,8(d),trigonometry,high,607,w,Oct/Nov,2016,4,calculator,3,Calculate the distance AD.,4
0607_w16_qp_43.json,8(e),trigonometry,high,607,w,Oct/Nov,2016,4,calculator,3,Calculate the bearing of D from A.,4
0607_w16_qp_43.json,9(a),topics in arithmetic,high,607,w,Oct/Nov,2016,4,calculator,3,Justine travels 760 km in her car. Justine's average speed for the journey is 77 km/h. Calculate the time Justine takes to complete the journey. Give your answer in hours and minutes correct to the nearest minute.,3
0607_w16_qp_43.json,9(b)(i),expanding and factorising,medium,607,w,Oct/Nov,2016,4,calculator,3,"Justine travels 270 km on main roads and 490 km on autoroutes. On main roads her car travels x km on each litre of fuel. On autoroutes her car travels (x + 4) km on each litre of fuel. Write down an expression, in terms of x, for the fuel that Justine's car uses on main roads on this journey.",1
0607_w16_qp_43.json,9(b)(ii),expanding and factorising,medium,607,w,Oct/Nov,2016,4,calculator,3,Altogether Justine's car uses 62 litres of fuel for the whole journey. Write down an equation in x and show that it simplifies to 31x^2 - 256x - 540 = 0.,3
0607_w16_qp_43.json,9(b)(iii),solving quadratic equations,high,607,w,Oct/Nov,2016,4,calculator,3,Solve the equation 31x^2 - 256x - 540 = 0 to find the distance Justine's car travels on 1 litre of fuel on autoroutes.,4
0607_w16_qp_43.json,10(a)(i),expanding and factorising,high,607,w,Oct/Nov,2016,4,calculator,3,Factorise. 2x^2 - 3x + 1,2
0607_w16_qp_43.json,10(a)(ii),expanding and factorising,high,607,w,Oct/Nov,2016,4,calculator,3,Show that 2x + 1 + \frac{3}{x - 2} can be written as \frac{(2x - 1)(x - 1)}{x - 2}.,3
0607_w16_qp_43.json,10(b)(i),functions,high,607,w,Oct/Nov,2016,4,calculator,3,"f(x) = \frac{(2x - 1)(x - 1)}{x - 2}. On the diagram, sketch the graph of y = f(x) for values of x between -3 and 5.",2
0607_w16_qp_43.json,10(b)(ii),straight lines,high,607,w,Oct/Nov,2016,4,calculator,3,"On the same diagram, sketch the graph of y = 2x + 1.",2
0607_w16_qp_43.json,10(b)(iii),functions,high,607,w,Oct/Nov,2016,4,calculator,3,Write down the equations of the asymptotes to the graph of y = f(x).,2
0607_w16_qp_43.json,10(b)(iv),solving quadratic equations,high,607,w,Oct/Nov,2016,4,calculator,3,Solve f(x) = 0.,2
0607_w16_qp_43.json,11(a),statistics,high,607,w,Oct/Nov,2016,4,calculator,3,The 50 members of an activities group either go walking or cycling. The table shows the choices of the males and females. Complete the table.,2
0607_w16_qp_43.json,11(b),probability,high,607,w,Oct/Nov,2016,4,calculator,3,Two of the 50 members are chosen at random. Calculate the probability that they both go cycling.,2
0607_w16_qp_43.json,11(c),probability,high,607,w,Oct/Nov,2016,4,calculator,3,Two of those who go walking are chosen at random. Calculate the probability that one is a male and the other is a female.,3
0607_w16_qp_43.json,12(a),variation and proportion,high,607,w,Oct/Nov,2016,4,calculator,3,"y is inversely proportional to the square root of x. When x = 25, y = 2. Find y in terms of x.",2
0607_w16_qp_43.json,12(b),variation and proportion,high,607,w,Oct/Nov,2016,4,calculator,3,Find the value of x when y = 3.,2
0607_w16_qp_43.json,12(c),variation and proportion,high,607,w,Oct/Nov,2016,4,calculator,3,"z = ax^n. z is proportional to the cube of y. When x = 4, z = 500. Find the value of a and the value of n.",3
0607_w17_qp_21.json,1,topics in arithmetic,high,607,w,Oct/Nov,2017,2,non_calculator,1,"By rounding each number correct to 1 significant figure, estimate the value of (189.6 * 41.28) / (0.00509 + 0.00298).",3
0607_w17_qp_21.json,2(a),topics in arithmetic,high,607,w,Oct/Nov,2017,2,non_calculator,1,"Written as the product of their prime factors, 7056 = 2^4 * 3^2 * 7^2 and 8232 = 2^3 * 3 * 7^3. Giving your answers as the product of prime factors, find the highest common factor (HCF) of 7056 and 8232,",1
0607_w17_qp_21.json,2(b),topics in arithmetic,high,607,w,Oct/Nov,2017,2,non_calculator,1,"Written as the product of their prime factors, 7056 = 2^4 * 3^2 * 7^2 and 8232 = 2^3 * 3 * 7^3. Giving your answers as the product of prime factors, find the lowest common multiple (LCM) of 7056 and 8232,",1
0607_w17_qp_21.json,2(c),exponents and surds,high,607,w,Oct/Nov,2017,2,non_calculator,1,"Written as the product of their prime factors, 7056 = 2^4 * 3^2 * 7^2 and 8232 = 2^3 * 3 * 7^3. Giving your answers as the product of prime factors, find sqrt(7056).",1
0607_w17_qp_21.json,3,inequalities,high,607,w,Oct/Nov,2017,2,non_calculator,1,Show the inequality -1 < x <= 4 on this number line.,2
0607_w17_qp_21.json,4,topics in arithmetic,high,607,w,Oct/Nov,2017,2,non_calculator,1,"Work out 3/8 - 1/6, giving your answer as a fraction in its lowest terms.",2
0607_w17_qp_21.json,5,simultaneous equations,high,607,w,Oct/Nov,2017,2,non_calculator,1,"Solve the simultaneous equations. x - 3y = 4, 5x - 6y = -7",3
0607_w17_qp_21.json,6(a),straight lines,high,607,w,Oct/Nov,2017,2,non_calculator,1,"A is the point (3, 6) and B is the point (-5, 10). Work out the co-ordinates of the midpoint of AB.",2
0607_w17_qp_21.json,6(b),Pythagoras,high,607,w,Oct/Nov,2017,2,non_calculator,1,"A is the point (3, 6) and B is the point (-5, 10). Find the length of AB, giving your answer in the form a*sqrt(5).",3
0607_w17_qp_21.json,7,topics in arithmetic,high,607,w,Oct/Nov,2017,2,non_calculator,1,"Work out, giving your answer in standard form. (6.3 * 10^4) + (5.6 * 10^5)",2
0607_w17_qp_21.json,8(a),sets and Venn diagrams,high,607,w,Oct/Nov,2017,2,non_calculator,1,Shade the region indicated in each of these Venn diagrams: A' intersect B',1
0607_w17_qp_21.json,8(b),sets and Venn diagrams,high,607,w,Oct/Nov,2017,2,non_calculator,1,Shade the region indicated in each of these Venn diagrams: A union (B intersect C),1
0607_w17_qp_21.json,8(c),sets and Venn diagrams,high,607,w,Oct/Nov,2017,2,non_calculator,1,Shade the region indicated in each of these Venn diagrams: A intersect B intersect C',1
0607_w17_qp_21.json,9(a),circle theorems,high,607,w,Oct/Nov,2017,2,non_calculator,1,"A, B, C and D are points on a circle centre O. Find angle ACD,",2
0607_w17_qp_21.json,9(b),circle theorems,high,607,w,Oct/Nov,2017,2,non_calculator,1,"A, B, C and D are points on a circle centre O. Find angle BAD.",2
0607_w17_qp_21.json,10,variation and proportion,high,607,w,Oct/Nov,2017,2,non_calculator,1,"y is inversely proportional to the square root of x. When x = 9, y = 12. Find y when x = 100.",3
0607_w17_qp_21.json,11(a),expanding and factorising,high,607,w,Oct/Nov,2017,2,non_calculator,1,Factorise x^2 - 3x - 10.,2
0607_w17_qp_21.json,11(b),inequalities,high,607,w,Oct/Nov,2017,2,non_calculator,1,"Using your answer to part (a), solve x^2 - 3x - 10 > 0.",2
0607_w17_qp_21.json,12,exponents and surds,high,607,w,Oct/Nov,2017,2,non_calculator,1,Rationalise the denominator and simplify. (14*sqrt(2)) / (3 + sqrt(2)),3
0607_w17_qp_21.json,13,expanding and factorising,high,607,w,Oct/Nov,2017,2,non_calculator,1,Expand the brackets and simplify. (3a - 5b)(2a - 3b),3
0607_w17_qp_22.json,1,angles,high,607,w,Oct/Nov,2017,2,non_calculator,2,The diagram shows two parallel lines with two straight lines crossing. Find the value of w.,2
0607_w17_qp_22.json,2,mensuration,high,607,w,Oct/Nov,2017,2,non_calculator,2,The volume of a cube is 27 cm3. Find the total surface area.,2
0607_w17_qp_22.json,3,topics in arithmetic,high,607,w,Oct/Nov,2017,2,non_calculator,2,"Find the highest common factor (HCF) of 30, 48 and 66.",1
0607_w17_qp_22.json,4,functions,high,607,w,Oct/Nov,2017,2,non_calculator,2,"f(x) = 2x - 3. Find the range of f(x) for the domain {0, 1, 2}.",1
0607_w17_qp_22.json,5,Pythagoras,medium,607,w,Oct/Nov,2017,2,non_calculator,2,Work out the length of AB.,3
0607_w17_qp_22.json,6,solving linear equations,medium,607,w,Oct/Nov,2017,2,non_calculator,2,y = 2x^2 - 1. Rearrange the formula to write x in terms of y.,3
0607_w17_qp_22.json,7(a),topics in arithmetic,high,607,w,Oct/Nov,2017,2,non_calculator,2,Change 20 m/s into km/h.,2
0607_w17_qp_22.json,7(b),topics in arithmetic,high,607,w,Oct/Nov,2017,2,non_calculator,2,A train travels at 20 m/s for 45 minutes. Work out the distance travelled. Give your answer in kilometres.,2
0607_w17_qp_22.json,8,topics in arithmetic,high,607,w,Oct/Nov,2017,2,non_calculator,2,"Work out (3.2 x 10^20) + (2.3 x 10^21), giving your answer in standard form.",2
0607_w17_qp_22.json,9,topics in arithmetic,high,607,w,Oct/Nov,2017,2,non_calculator,2,Find the value of (0.1)^2.,1
0607_w17_qp_22.json,10(a),circle theorems,high,607,w,Oct/Nov,2017,2,non_calculator,2,"ABCD is a cyclic quadrilateral. DC is extended to E. Angle BCE = 130°, angle ABC = 6x° and angle ADC = 9x°. Find the value of angle BAD.",1
0607_w17_qp_22.json,10(b),circle theorems,high,607,w,Oct/Nov,2017,2,non_calculator,2,"ABCD is a cyclic quadrilateral. DC is extended to E. Angle BCE = 130°, angle ABC = 6x° and angle ADC = 9x°. Find the value of angle ABC.",2
0607_w17_qp_22.json,11(a),exponents and surds,high,607,w,Oct/Nov,2017,2,non_calculator,2,Simplify 12x^12 / 4x^4,2
0607_w17_qp_22.json,11(b),exponents and surds,high,607,w,Oct/Nov,2017,2,non_calculator,2,Simplify (16x^16)^(1/4),2
0607_w17_qp_22.json,12,variation and proportion,high,607,w,Oct/Nov,2017,2,non_calculator,2,"y is proportional to 1 / sqrt(x). When x = 4, y = 2. Find y when x = 64.",3
0607_w17_qp_22.json,13(a),exponents and surds,high,607,w,Oct/Nov,2017,2,non_calculator,2,Simplify sqrt(18) + sqrt(72).,2
0607_w17_qp_22.json,13(b),exponents and surds,high,607,w,Oct/Nov,2017,2,non_calculator,2,Rationalise the denominator: 1 / (sqrt(5) + 2),2
0607_w17_qp_22.json,14,expanding and factorising,high,607,w,Oct/Nov,2017,2,non_calculator,2,Simplify (x^2 - x) / (x^2 - 1),3
0607_w17_qp_22.json,15(a),logarithms,high,607,w,Oct/Nov,2017,2,non_calculator,2,log k = 2log 3 - 5log 2. Find the value of k.,2
0607_w17_qp_22.json,15(b),logarithms,high,607,w,Oct/Nov,2017,2,non_calculator,2,log_2 p = -1. Find the value of p.,1
0607_w17_qp_22.json,16,trigonometry,high,607,w,Oct/Nov,2017,2,non_calculator,2,theta is an acute angle and tan theta = sqrt(3). Write down the value of theta.,1
0607_w17_qp_23.json,1,topics in arithmetic,high,607,w,Oct/Nov,2017,2,non_calculator,3,"From this list write down the prime number.
27  39  49  51  53  55  58",1
0607_w17_qp_23.json,2,straight lines,high,607,w,Oct/Nov,2017,2,non_calculator,3,"A is the point (1, 3) and B is the point (4, 9).
Find AB.",2
0607_w17_qp_23.json,3,angles,high,607,w,Oct/Nov,2017,2,non_calculator,3,"AB = AC.
Find the value of x.",2
0607_w17_qp_23.json,4,topics in arithmetic,high,607,w,Oct/Nov,2017,2,non_calculator,3,"$144 is shared in the ratio 1 : 7.
Find the value of the smaller share.",2
0607_w17_qp_23.json,5,solving linear equations,high,607,w,Oct/Nov,2017,2,non_calculator,3,"Ciara buys 6 red pens and 4 blue pens for a total cost of $3.90 .
Blue pens cost $0.45 each.
Find the cost of one red pen.",3
0607_w17_qp_23.json,6(a),topics in arithmetic,high,607,w,Oct/Nov,2017,2,non_calculator,3,"Write each number in standard form.
58 000",1
0607_w17_qp_23.json,6(b),topics in arithmetic,high,607,w,Oct/Nov,2017,2,non_calculator,3,"Write each number in standard form.
0.00809",1
0607_w17_qp_23.json,7,angles,high,607,w,Oct/Nov,2017,2,non_calculator,3,"The interior angle of a regular polygon is 160°.
Find the number of sides of this polygon.",3
0607_w17_qp_23.json,8,solving linear equations,high,607,w,Oct/Nov,2017,2,non_calculator,3,"Solve the equation.
45 - 90 / x = 15",3
